frame	time	task	case
case_000_video_part_001/00095400.png	1590.0	7	case_000
case_000_video_part_001/00095460.png	1591.0	7	case_000
case_000_video_part_001/00095520.png	1592.0	7	case_000
case_000_video_part_001/00095580.png	1593.0	7	case_000
case_000_video_part_001/00095640.png	1594.0	7	case_000
case_000_video_part_001/00095700.png	1595.0	7	case_000
case_000_video_part_001/00095760.png	1596.0	7	case_000
case_000_video_part_001/00095820.png	1597.0	7	case_000
case_000_video_part_001/00095880.png	1598.0	7	case_000
case_000_video_part_001/00095940.png	1599.0	7	case_000
case_000_video_part_001/00096000.png	1600.0	7	case_000
case_000_video_part_001/00096060.png	1601.0	7	case_000
case_000_video_part_001/00096120.png	1602.0	7	case_000
case_000_video_part_001/00096180.png	1603.0	7	case_000
case_000_video_part_001/00096240.png	1604.0	7	case_000
case_000_video_part_001/00096300.png	1605.0	7	case_000
case_000_video_part_001/00096360.png	1606.0	7	case_000
case_000_video_part_001/00096420.png	1607.0	7	case_000
case_000_video_part_001/00096480.png	1608.0	7	case_000
case_000_video_part_001/00096540.png	1609.0	7	case_000
case_000_video_part_001/00096600.png	1610.0	7	case_000
case_000_video_part_001/00096660.png	1611.0	7	case_000
case_000_video_part_001/00096720.png	1612.0	7	case_000
case_000_video_part_001/00096780.png	1613.0	7	case_000
case_000_video_part_001/00096840.png	1614.0	7	case_000
case_000_video_part_001/00096900.png	1615.0	7	case_000
case_000_video_part_001/00096960.png	1616.0	7	case_000
case_000_video_part_001/00097020.png	1617.0	7	case_000
case_000_video_part_001/00097080.png	1618.0	7	case_000
case_000_video_part_001/00097140.png	1619.0	7	case_000
case_000_video_part_001/00097200.png	1620.0	7	case_000
case_000_video_part_001/00097260.png	1621.0	7	case_000
case_000_video_part_001/00097320.png	1622.0	7	case_000
case_000_video_part_001/00097380.png	1623.0	7	case_000
case_000_video_part_001/00097440.png	1624.0	7	case_000
case_000_video_part_001/00097500.png	1625.0	7	case_000
case_000_video_part_001/00097560.png	1626.0	7	case_000
case_000_video_part_001/00097620.png	1627.0	7	case_000
case_000_video_part_001/00097680.png	1628.0	7	case_000
case_000_video_part_001/00097740.png	1629.0	7	case_000
case_000_video_part_001/00097800.png	1630.0	7	case_000
case_000_video_part_001/00097860.png	1631.0	7	case_000
case_000_video_part_001/00097920.png	1632.0	7	case_000
case_000_video_part_001/00097980.png	1633.0	7	case_000
case_000_video_part_001/00098040.png	1634.0	7	case_000
case_000_video_part_001/00098100.png	1635.0	7	case_000
case_000_video_part_001/00098160.png	1636.0	7	case_000
case_000_video_part_001/00098220.png	1637.0	7	case_000
case_000_video_part_001/00098280.png	1638.0	7	case_000
case_000_video_part_001/00098340.png	1639.0	7	case_000
case_000_video_part_001/00098400.png	1640.0	7	case_000
case_000_video_part_001/00098460.png	1641.0	7	case_000
case_000_video_part_001/00098520.png	1642.0	7	case_000
case_000_video_part_001/00098580.png	1643.0	7	case_000
case_000_video_part_001/00098640.png	1644.0	7	case_000
case_000_video_part_001/00098700.png	1645.0	7	case_000
case_000_video_part_001/00098760.png	1646.0	7	case_000
case_000_video_part_001/00098820.png	1647.0	7	case_000
case_000_video_part_001/00098880.png	1648.0	7	case_000
case_000_video_part_001/00098940.png	1649.0	7	case_000
case_000_video_part_001/00099000.png	1650.0	7	case_000
case_000_video_part_001/00099060.png	1651.0	7	case_000
case_000_video_part_001/00099120.png	1652.0	7	case_000
case_000_video_part_001/00099180.png	1653.0	7	case_000
case_000_video_part_001/00099240.png	1654.0	7	case_000
case_000_video_part_001/00099300.png	1655.0	7	case_000
case_000_video_part_001/00099360.png	1656.0	7	case_000
case_000_video_part_001/00099420.png	1657.0	7	case_000
case_000_video_part_001/00099480.png	1658.0	7	case_000
case_000_video_part_001/00099540.png	1659.0	7	case_000
case_000_video_part_001/00099600.png	1660.0	7	case_000
case_000_video_part_001/00099660.png	1661.0	7	case_000
case_000_video_part_001/00099720.png	1662.0	7	case_000
case_000_video_part_001/00099780.png	1663.0	7	case_000
case_000_video_part_001/00099840.png	1664.0	7	case_000
case_000_video_part_001/00099900.png	1665.0	7	case_000
case_000_video_part_001/00099960.png	1666.0	7	case_000
case_000_video_part_001/00100020.png	1667.0	7	case_000
case_000_video_part_001/00100080.png	1668.0	7	case_000
case_000_video_part_001/00100140.png	1669.0	7	case_000
case_000_video_part_001/00100200.png	1670.0	7	case_000
case_000_video_part_001/00100260.png	1671.0	7	case_000
case_000_video_part_001/00100320.png	1672.0	7	case_000
case_000_video_part_001/00100380.png	1673.0	7	case_000
case_000_video_part_001/00100440.png	1674.0	7	case_000
case_000_video_part_001/00100500.png	1675.0	7	case_000
case_000_video_part_001/00100560.png	1676.0	7	case_000
case_000_video_part_001/00100620.png	1677.0	7	case_000
case_000_video_part_001/00100680.png	1678.0	7	case_000
case_000_video_part_001/00100740.png	1679.0	7	case_000
case_000_video_part_001/00100800.png	1680.0	7	case_000
case_000_video_part_001/00100860.png	1681.0	7	case_000
case_000_video_part_001/00100920.png	1682.0	7	case_000
case_000_video_part_001/00100980.png	1683.0	7	case_000
case_000_video_part_001/00101040.png	1684.0	7	case_000
case_000_video_part_001/00101100.png	1685.0	7	case_000
case_000_video_part_001/00101160.png	1686.0	7	case_000
case_000_video_part_001/00101220.png	1687.0	7	case_000
case_000_video_part_001/00101280.png	1688.0	7	case_000
case_000_video_part_001/00101340.png	1689.0	7	case_000
case_000_video_part_001/00101400.png	1690.0	7	case_000
case_000_video_part_001/00101460.png	1691.0	7	case_000
case_000_video_part_001/00101520.png	1692.0	7	case_000
case_000_video_part_001/00101580.png	1693.0	7	case_000
case_000_video_part_001/00101640.png	1694.0	7	case_000
case_000_video_part_001/00101700.png	1695.0	7	case_000
case_000_video_part_001/00101760.png	1696.0	7	case_000
case_000_video_part_001/00101820.png	1697.0	7	case_000
case_000_video_part_001/00101880.png	1698.0	7	case_000
case_000_video_part_001/00101940.png	1699.0	7	case_000
case_000_video_part_001/00102000.png	1700.0	7	case_000
case_000_video_part_001/00102060.png	1701.0	7	case_000
case_000_video_part_001/00102120.png	1702.0	7	case_000
case_000_video_part_001/00102180.png	1703.0	7	case_000
case_000_video_part_001/00102240.png	1704.0	7	case_000
case_000_video_part_001/00102300.png	1705.0	7	case_000
case_000_video_part_001/00102360.png	1706.0	7	case_000
case_000_video_part_001/00102420.png	1707.0	7	case_000
case_000_video_part_001/00102480.png	1708.0	7	case_000
case_000_video_part_001/00102540.png	1709.0	7	case_000
case_000_video_part_001/00102600.png	1710.0	7	case_000
case_000_video_part_001/00102660.png	1711.0	7	case_000
case_000_video_part_001/00102720.png	1712.0	7	case_000
case_000_video_part_001/00102780.png	1713.0	7	case_000
case_000_video_part_001/00102840.png	1714.0	7	case_000
case_000_video_part_001/00102900.png	1715.0	7	case_000
case_000_video_part_001/00102960.png	1716.0	7	case_000
case_000_video_part_001/00103020.png	1717.0	7	case_000
case_000_video_part_001/00103080.png	1718.0	7	case_000
case_000_video_part_001/00103140.png	1719.0	7	case_000
case_000_video_part_001/00103200.png	1720.0	7	case_000
case_000_video_part_001/00103260.png	1721.0	7	case_000
case_000_video_part_001/00103320.png	1722.0	7	case_000
case_000_video_part_001/00103380.png	1723.0	7	case_000
case_000_video_part_001/00103440.png	1724.0	7	case_000
case_000_video_part_001/00103500.png	1725.0	7	case_000
case_000_video_part_001/00103560.png	1726.0	7	case_000
case_000_video_part_001/00103620.png	1727.0	7	case_000
case_000_video_part_001/00103680.png	1728.0	7	case_000
case_000_video_part_001/00103740.png	1729.0	7	case_000
case_000_video_part_001/00103800.png	1730.0	7	case_000
case_000_video_part_001/00103860.png	1731.0	7	case_000
case_000_video_part_001/00103920.png	1732.0	7	case_000
case_000_video_part_001/00103980.png	1733.0	7	case_000
case_000_video_part_001/00104040.png	1734.0	7	case_000
case_000_video_part_001/00104100.png	1735.0	7	case_000
case_000_video_part_001/00104160.png	1736.0	7	case_000
case_000_video_part_001/00104220.png	1737.0	7	case_000
case_000_video_part_001/00104280.png	1738.0	7	case_000
case_000_video_part_001/00104340.png	1739.0	7	case_000
case_000_video_part_001/00104400.png	1740.0	7	case_000
case_000_video_part_001/00104460.png	1741.0	7	case_000
case_000_video_part_001/00104520.png	1742.0	7	case_000
case_000_video_part_001/00104580.png	1743.0	7	case_000
case_000_video_part_001/00104640.png	1744.0	7	case_000
case_000_video_part_001/00104700.png	1745.0	7	case_000
case_000_video_part_001/00104760.png	1746.0	7	case_000
case_000_video_part_001/00104820.png	1747.0	7	case_000
case_000_video_part_001/00104880.png	1748.0	7	case_000
case_000_video_part_001/00104940.png	1749.0	7	case_000
case_000_video_part_001/00105000.png	1750.0	7	case_000
case_000_video_part_001/00105060.png	1751.0	7	case_000
case_000_video_part_001/00105120.png	1752.0	7	case_000
case_000_video_part_001/00105180.png	1753.0	7	case_000
case_000_video_part_001/00105240.png	1754.0	7	case_000
case_000_video_part_001/00105300.png	1755.0	7	case_000
case_000_video_part_001/00105360.png	1756.0	7	case_000
case_000_video_part_001/00105420.png	1757.0	7	case_000
case_000_video_part_001/00105480.png	1758.0	7	case_000
case_000_video_part_001/00105540.png	1759.0	7	case_000
case_000_video_part_001/00105600.png	1760.0	7	case_000
case_000_video_part_001/00105660.png	1761.0	7	case_000
case_000_video_part_001/00105720.png	1762.0	7	case_000
case_000_video_part_001/00105780.png	1763.0	7	case_000
case_000_video_part_001/00105840.png	1764.0	7	case_000
case_000_video_part_001/00105900.png	1765.0	7	case_000
case_000_video_part_001/00105960.png	1766.0	7	case_000
case_000_video_part_001/00106020.png	1767.0	7	case_000
case_000_video_part_001/00106080.png	1768.0	7	case_000
case_000_video_part_001/00106140.png	1769.0	7	case_000
case_000_video_part_001/00106200.png	1770.0	7	case_000
case_000_video_part_001/00106260.png	1771.0	7	case_000
case_000_video_part_001/00106320.png	1772.0	7	case_000
case_000_video_part_001/00106380.png	1773.0	7	case_000
case_000_video_part_001/00106440.png	1774.0	3	case_000
case_000_video_part_001/00106500.png	1775.0	3	case_000
case_000_video_part_001/00106560.png	1776.0	3	case_000
case_000_video_part_001/00106620.png	1777.0	3	case_000
case_000_video_part_001/00106680.png	1778.0	3	case_000
case_000_video_part_001/00106740.png	1779.0	3	case_000
case_000_video_part_001/00106800.png	1780.0	3	case_000
case_000_video_part_001/00106860.png	1781.0	3	case_000
case_000_video_part_001/00106920.png	1782.0	3	case_000
case_000_video_part_001/00106980.png	1783.0	3	case_000
case_000_video_part_001/00107040.png	1784.0	3	case_000
case_000_video_part_001/00107100.png	1785.0	3	case_000
case_000_video_part_001/00107160.png	1786.0	3	case_000
case_000_video_part_001/00107220.png	1787.0	3	case_000
case_000_video_part_001/00107280.png	1788.0	3	case_000
case_000_video_part_001/00107340.png	1789.0	3	case_000
case_000_video_part_001/00107400.png	1790.0	3	case_000
case_000_video_part_001/00107460.png	1791.0	3	case_000
case_000_video_part_001/00107520.png	1792.0	3	case_000
case_000_video_part_001/00107580.png	1793.0	3	case_000
case_000_video_part_001/00107640.png	1794.0	3	case_000
case_000_video_part_001/00107700.png	1795.0	3	case_000
case_000_video_part_001/00107760.png	1796.0	3	case_000
case_000_video_part_001/00107820.png	1797.0	3	case_000
case_000_video_part_001/00107880.png	1798.0	3	case_000
case_000_video_part_001/00107940.png	1799.0	3	case_000
case_000_video_part_001/00108000.png	1800.0	3	case_000
case_000_video_part_001/00108060.png	1801.0	3	case_000
case_000_video_part_001/00108120.png	1802.0	3	case_000
case_000_video_part_001/00108180.png	1803.0	3	case_000
case_000_video_part_001/00108240.png	1804.0	3	case_000
case_000_video_part_001/00108300.png	1805.0	3	case_000
case_000_video_part_001/00108360.png	1806.0	3	case_000
case_000_video_part_001/00108420.png	1807.0	3	case_000
case_000_video_part_001/00108480.png	1808.0	3	case_000
case_000_video_part_001/00108540.png	1809.0	3	case_000
case_000_video_part_001/00108600.png	1810.0	3	case_000
case_000_video_part_001/00108660.png	1811.0	3	case_000
case_000_video_part_001/00108720.png	1812.0	3	case_000
case_000_video_part_001/00108780.png	1813.0	3	case_000
case_000_video_part_001/00108840.png	1814.0	3	case_000
case_000_video_part_001/00108900.png	1815.0	3	case_000
case_000_video_part_001/00108960.png	1816.0	3	case_000
case_000_video_part_001/00109020.png	1817.0	3	case_000
case_000_video_part_001/00109080.png	1818.0	3	case_000
case_000_video_part_001/00109140.png	1819.0	3	case_000
case_000_video_part_001/00109200.png	1820.0	3	case_000
case_000_video_part_001/00109260.png	1821.0	3	case_000
case_000_video_part_001/00109320.png	1822.0	3	case_000
case_000_video_part_001/00109380.png	1823.0	3	case_000
case_000_video_part_001/00109440.png	1824.0	3	case_000
case_000_video_part_001/00109500.png	1825.0	3	case_000
case_000_video_part_001/00109560.png	1826.0	3	case_000
case_000_video_part_001/00109620.png	1827.0	3	case_000
case_000_video_part_001/00109680.png	1828.0	3	case_000
case_000_video_part_001/00109740.png	1829.0	3	case_000
case_000_video_part_001/00109800.png	1830.0	3	case_000
case_000_video_part_001/00109860.png	1831.0	3	case_000
case_000_video_part_001/00109920.png	1832.0	3	case_000
case_000_video_part_001/00109980.png	1833.0	3	case_000
case_000_video_part_001/00110040.png	1834.0	3	case_000
case_000_video_part_001/00110100.png	1835.0	3	case_000
case_000_video_part_001/00110160.png	1836.0	3	case_000
case_000_video_part_001/00110220.png	1837.0	3	case_000
case_000_video_part_001/00110280.png	1838.0	3	case_000
case_000_video_part_001/00110340.png	1839.0	3	case_000
case_000_video_part_001/00110400.png	1840.0	3	case_000
case_000_video_part_001/00110460.png	1841.0	3	case_000
case_000_video_part_001/00110520.png	1842.0	3	case_000
case_000_video_part_001/00110580.png	1843.0	3	case_000
case_000_video_part_001/00110640.png	1844.0	3	case_000
case_000_video_part_001/00110700.png	1845.0	3	case_000
case_000_video_part_001/00110760.png	1846.0	3	case_000
case_000_video_part_001/00110820.png	1847.0	3	case_000
case_000_video_part_001/00110880.png	1848.0	3	case_000
case_000_video_part_001/00110940.png	1849.0	3	case_000
case_000_video_part_001/00111000.png	1850.0	3	case_000
case_000_video_part_001/00111060.png	1851.0	3	case_000
case_000_video_part_001/00111120.png	1852.0	3	case_000
case_000_video_part_001/00111180.png	1853.0	3	case_000
case_000_video_part_001/00111240.png	1854.0	3	case_000
case_000_video_part_001/00111300.png	1855.0	3	case_000
case_000_video_part_001/00111360.png	1856.0	3	case_000
case_000_video_part_001/00111420.png	1857.0	3	case_000
case_000_video_part_001/00111480.png	1858.0	3	case_000
case_000_video_part_001/00111540.png	1859.0	3	case_000
case_000_video_part_001/00111600.png	1860.0	3	case_000
case_000_video_part_001/00111660.png	1861.0	3	case_000
case_000_video_part_001/00111720.png	1862.0	3	case_000
case_000_video_part_001/00111780.png	1863.0	3	case_000
case_000_video_part_001/00111840.png	1864.0	3	case_000
case_000_video_part_001/00111900.png	1865.0	3	case_000
case_000_video_part_001/00111960.png	1866.0	3	case_000
case_000_video_part_001/00112020.png	1867.0	3	case_000
case_000_video_part_001/00112080.png	1868.0	3	case_000
case_000_video_part_001/00112140.png	1869.0	3	case_000
case_000_video_part_001/00112200.png	1870.0	3	case_000
case_000_video_part_001/00112260.png	1871.0	3	case_000
case_000_video_part_001/00112320.png	1872.0	3	case_000
case_000_video_part_001/00112380.png	1873.0	3	case_000
case_000_video_part_001/00112440.png	1874.0	3	case_000
case_000_video_part_001/00112500.png	1875.0	3	case_000
case_000_video_part_001/00112560.png	1876.0	3	case_000
case_000_video_part_001/00112620.png	1877.0	3	case_000
case_000_video_part_001/00112680.png	1878.0	3	case_000
case_000_video_part_001/00112740.png	1879.0	3	case_000
case_000_video_part_001/00112800.png	1880.0	3	case_000
case_000_video_part_001/00112860.png	1881.0	3	case_000
case_000_video_part_001/00112920.png	1882.0	3	case_000
case_000_video_part_001/00112980.png	1883.0	3	case_000
case_000_video_part_001/00113040.png	1884.0	3	case_000
case_000_video_part_001/00113100.png	1885.0	3	case_000
case_000_video_part_001/00113160.png	1886.0	3	case_000
case_000_video_part_001/00113220.png	1887.0	3	case_000
case_000_video_part_001/00113280.png	1888.0	3	case_000
case_000_video_part_001/00113340.png	1889.0	3	case_000
case_000_video_part_001/00113400.png	1890.0	3	case_000
case_000_video_part_001/00113460.png	1891.0	3	case_000
case_000_video_part_001/00113520.png	1892.0	3	case_000
case_000_video_part_001/00113580.png	1893.0	3	case_000
case_000_video_part_001/00113640.png	1894.0	3	case_000
case_000_video_part_001/00113700.png	1895.0	3	case_000
case_000_video_part_001/00113760.png	1896.0	3	case_000
case_000_video_part_001/00113820.png	1897.0	3	case_000
case_000_video_part_001/00113880.png	1898.0	3	case_000
case_000_video_part_001/00113940.png	1899.0	3	case_000
case_000_video_part_001/00114000.png	1900.0	3	case_000
case_000_video_part_001/00114060.png	1901.0	3	case_000
case_000_video_part_001/00114120.png	1902.0	3	case_000
case_000_video_part_001/00114180.png	1903.0	3	case_000
case_000_video_part_001/00114240.png	1904.0	3	case_000
case_000_video_part_001/00114300.png	1905.0	3	case_000
case_000_video_part_001/00114360.png	1906.0	3	case_000
case_000_video_part_001/00114420.png	1907.0	3	case_000
case_000_video_part_001/00114480.png	1908.0	3	case_000
case_000_video_part_001/00114540.png	1909.0	3	case_000
case_000_video_part_001/00114600.png	1910.0	3	case_000
case_000_video_part_001/00114660.png	1911.0	3	case_000
case_000_video_part_001/00114720.png	1912.0	3	case_000
case_000_video_part_001/00114780.png	1913.0	3	case_000
case_000_video_part_001/00114840.png	1914.0	3	case_000
case_000_video_part_001/00114900.png	1915.0	3	case_000
case_000_video_part_001/00114960.png	1916.0	3	case_000
case_000_video_part_001/00115020.png	1917.0	3	case_000
case_000_video_part_001/00115080.png	1918.0	3	case_000
case_000_video_part_001/00115140.png	1919.0	3	case_000
case_000_video_part_001/00115200.png	1920.0	3	case_000
case_000_video_part_001/00115260.png	1921.0	3	case_000
case_000_video_part_001/00115320.png	1922.0	3	case_000
case_000_video_part_001/00115380.png	1923.0	3	case_000
case_000_video_part_001/00115440.png	1924.0	3	case_000
case_000_video_part_001/00115500.png	1925.0	3	case_000
case_000_video_part_001/00115560.png	1926.0	3	case_000
case_000_video_part_001/00115620.png	1927.0	3	case_000
case_000_video_part_001/00115680.png	1928.0	3	case_000
case_000_video_part_001/00115740.png	1929.0	3	case_000
case_000_video_part_001/00115800.png	1930.0	3	case_000
case_000_video_part_001/00115860.png	1931.0	3	case_000
case_000_video_part_001/00115920.png	1932.0	3	case_000
case_000_video_part_001/00115980.png	1933.0	3	case_000
case_000_video_part_001/00116040.png	1934.0	3	case_000
case_000_video_part_001/00116100.png	1935.0	3	case_000
case_000_video_part_001/00116160.png	1936.0	3	case_000
case_000_video_part_001/00116220.png	1937.0	3	case_000
case_000_video_part_001/00116280.png	1938.0	3	case_000
case_000_video_part_001/00116340.png	1939.0	3	case_000
case_000_video_part_001/00116400.png	1940.0	3	case_000
case_000_video_part_001/00116460.png	1941.0	3	case_000
case_000_video_part_001/00116520.png	1942.0	3	case_000
case_000_video_part_001/00116580.png	1943.0	3	case_000
case_000_video_part_001/00116640.png	1944.0	3	case_000
case_000_video_part_001/00116700.png	1945.0	3	case_000
case_000_video_part_001/00116760.png	1946.0	3	case_000
case_000_video_part_001/00116820.png	1947.0	3	case_000
case_000_video_part_001/00116880.png	1948.0	3	case_000
case_000_video_part_001/00116940.png	1949.0	3	case_000
case_000_video_part_001/00117000.png	1950.0	3	case_000
case_000_video_part_001/00117060.png	1951.0	3	case_000
case_000_video_part_001/00117120.png	1952.0	3	case_000
case_000_video_part_001/00117180.png	1953.0	3	case_000
case_000_video_part_001/00117240.png	1954.0	3	case_000
case_000_video_part_001/00117300.png	1955.0	3	case_000
case_000_video_part_001/00117360.png	1956.0	3	case_000
case_000_video_part_001/00117420.png	1957.0	3	case_000
case_000_video_part_001/00117480.png	1958.0	3	case_000
case_000_video_part_001/00117540.png	1959.0	3	case_000
case_000_video_part_001/00117600.png	1960.0	3	case_000
case_000_video_part_001/00117660.png	1961.0	3	case_000
case_000_video_part_001/00117720.png	1962.0	3	case_000
case_000_video_part_001/00117780.png	1963.0	3	case_000
case_000_video_part_001/00117840.png	1964.0	3	case_000
case_000_video_part_001/00117900.png	1965.0	3	case_000
case_000_video_part_001/00117960.png	1966.0	3	case_000
case_000_video_part_001/00118020.png	1967.0	3	case_000
case_000_video_part_001/00118080.png	1968.0	3	case_000
case_000_video_part_001/00118140.png	1969.0	3	case_000
case_000_video_part_001/00118200.png	1970.0	3	case_000
case_000_video_part_001/00118260.png	1971.0	3	case_000
case_000_video_part_001/00118320.png	1972.0	3	case_000
case_000_video_part_001/00118380.png	1973.0	3	case_000
case_000_video_part_001/00118440.png	1974.0	3	case_000
case_000_video_part_001/00118500.png	1975.0	3	case_000
case_000_video_part_001/00118560.png	1976.0	3	case_000
case_000_video_part_001/00118620.png	1977.0	3	case_000
case_000_video_part_001/00118680.png	1978.0	3	case_000
case_000_video_part_001/00118740.png	1979.0	3	case_000
case_000_video_part_001/00118800.png	1980.0	3	case_000
case_000_video_part_001/00118860.png	1981.0	3	case_000
case_000_video_part_001/00118920.png	1982.0	3	case_000
case_000_video_part_001/00118980.png	1983.0	3	case_000
case_000_video_part_001/00119040.png	1984.0	3	case_000
case_000_video_part_001/00119100.png	1985.0	3	case_000
case_000_video_part_001/00119160.png	1986.0	3	case_000
case_000_video_part_001/00119220.png	1987.0	3	case_000
case_000_video_part_001/00119280.png	1988.0	3	case_000
case_000_video_part_001/00119340.png	1989.0	3	case_000
case_000_video_part_001/00119400.png	1990.0	3	case_000
case_000_video_part_001/00119460.png	1991.0	3	case_000
case_000_video_part_001/00119520.png	1992.0	3	case_000
case_000_video_part_001/00119580.png	1993.0	3	case_000
case_000_video_part_001/00119640.png	1994.0	3	case_000
case_000_video_part_001/00119700.png	1995.0	3	case_000
case_000_video_part_001/00119760.png	1996.0	3	case_000
case_000_video_part_001/00119820.png	1997.0	3	case_000
case_000_video_part_001/00119880.png	1998.0	3	case_000
case_000_video_part_001/00119940.png	1999.0	3	case_000
case_000_video_part_001/00120000.png	2000.0	3	case_000
case_000_video_part_001/00120060.png	2001.0	3	case_000
case_000_video_part_001/00120120.png	2002.0	3	case_000
case_000_video_part_001/00120180.png	2003.0	3	case_000
case_000_video_part_001/00120240.png	2004.0	3	case_000
case_000_video_part_001/00120300.png	2005.0	3	case_000
case_000_video_part_001/00120360.png	2006.0	3	case_000
case_000_video_part_001/00120420.png	2007.0	3	case_000
case_000_video_part_001/00120480.png	2008.0	3	case_000
case_000_video_part_001/00120540.png	2009.0	3	case_000
case_000_video_part_001/00120600.png	2010.0	3	case_000
case_000_video_part_001/00120660.png	2011.0	3	case_000
case_000_video_part_001/00120720.png	2012.0	3	case_000
case_000_video_part_001/00120780.png	2013.0	3	case_000
case_000_video_part_001/00120840.png	2014.0	3	case_000
case_000_video_part_001/00120900.png	2015.0	3	case_000
case_000_video_part_001/00120960.png	2016.0	3	case_000
case_000_video_part_001/00121020.png	2017.0	3	case_000
case_000_video_part_001/00121080.png	2018.0	3	case_000
case_000_video_part_001/00121140.png	2019.0	3	case_000
case_000_video_part_001/00121200.png	2020.0	3	case_000
case_000_video_part_001/00121260.png	2021.0	3	case_000
case_000_video_part_001/00121320.png	2022.0	3	case_000
case_000_video_part_001/00121380.png	2023.0	3	case_000
case_000_video_part_001/00121440.png	2024.0	3	case_000
case_000_video_part_001/00121500.png	2025.0	3	case_000
case_000_video_part_001/00121560.png	2026.0	3	case_000
case_000_video_part_001/00121620.png	2027.0	3	case_000
case_000_video_part_001/00121680.png	2028.0	3	case_000
case_000_video_part_001/00121740.png	2029.0	3	case_000
case_000_video_part_001/00121800.png	2030.0	3	case_000
case_000_video_part_001/00121860.png	2031.0	3	case_000
case_000_video_part_001/00121920.png	2032.0	3	case_000
case_000_video_part_001/00121980.png	2033.0	3	case_000
case_000_video_part_001/00122040.png	2034.0	3	case_000
case_000_video_part_001/00122100.png	2035.0	3	case_000
case_000_video_part_001/00122160.png	2036.0	3	case_000
case_000_video_part_001/00122220.png	2037.0	3	case_000
case_000_video_part_001/00122280.png	2038.0	3	case_000
case_000_video_part_001/00122340.png	2039.0	3	case_000
case_000_video_part_001/00122400.png	2040.0	3	case_000
case_000_video_part_001/00122460.png	2041.0	3	case_000
case_000_video_part_001/00122520.png	2042.0	3	case_000
case_000_video_part_001/00122580.png	2043.0	3	case_000
case_000_video_part_001/00122640.png	2044.0	3	case_000
case_000_video_part_001/00122700.png	2045.0	3	case_000
case_000_video_part_001/00122760.png	2046.0	3	case_000
case_000_video_part_001/00122820.png	2047.0	3	case_000
case_000_video_part_001/00122880.png	2048.0	3	case_000
case_000_video_part_001/00122940.png	2049.0	3	case_000
case_000_video_part_001/00123000.png	2050.0	3	case_000
case_000_video_part_001/00123060.png	2051.0	3	case_000
case_000_video_part_001/00123120.png	2052.0	3	case_000
case_000_video_part_001/00123180.png	2053.0	3	case_000
case_000_video_part_001/00123240.png	2054.0	3	case_000
case_000_video_part_001/00123300.png	2055.0	3	case_000
case_000_video_part_001/00123360.png	2056.0	3	case_000
case_000_video_part_001/00123420.png	2057.0	3	case_000
case_000_video_part_001/00123480.png	2058.0	3	case_000
case_000_video_part_001/00123540.png	2059.0	3	case_000
case_000_video_part_001/00123600.png	2060.0	3	case_000
case_000_video_part_001/00123660.png	2061.0	3	case_000
case_000_video_part_001/00123720.png	2062.0	3	case_000
case_000_video_part_001/00123780.png	2063.0	3	case_000
case_000_video_part_001/00123840.png	2064.0	3	case_000
case_000_video_part_001/00123900.png	2065.0	3	case_000
case_000_video_part_001/00123960.png	2066.0	3	case_000
case_000_video_part_001/00124020.png	2067.0	3	case_000
case_000_video_part_001/00124080.png	2068.0	3	case_000
case_000_video_part_001/00124140.png	2069.0	3	case_000
case_000_video_part_001/00124200.png	2070.0	3	case_000
case_000_video_part_001/00124260.png	2071.0	3	case_000
case_000_video_part_001/00124320.png	2072.0	3	case_000
case_000_video_part_001/00124380.png	2073.0	3	case_000
case_000_video_part_001/00124440.png	2074.0	3	case_000
case_000_video_part_001/00124500.png	2075.0	3	case_000
case_000_video_part_001/00124560.png	2076.0	3	case_000
case_000_video_part_001/00124620.png	2077.0	3	case_000
case_000_video_part_001/00124680.png	2078.0	3	case_000
case_000_video_part_001/00124740.png	2079.0	3	case_000
case_000_video_part_001/00124800.png	2080.0	3	case_000
case_000_video_part_001/00124860.png	2081.0	3	case_000
case_000_video_part_001/00124920.png	2082.0	3	case_000
case_000_video_part_001/00124980.png	2083.0	3	case_000
case_000_video_part_001/00125040.png	2084.0	3	case_000
case_000_video_part_001/00125100.png	2085.0	3	case_000
case_000_video_part_001/00125160.png	2086.0	3	case_000
case_000_video_part_001/00125220.png	2087.0	3	case_000
case_000_video_part_001/00125280.png	2088.0	3	case_000
case_000_video_part_001/00125340.png	2089.0	3	case_000
case_000_video_part_001/00125400.png	2090.0	3	case_000
case_000_video_part_001/00125460.png	2091.0	3	case_000
case_000_video_part_001/00125520.png	2092.0	3	case_000
case_000_video_part_001/00125580.png	2093.0	3	case_000
case_000_video_part_001/00125640.png	2094.0	3	case_000
case_000_video_part_001/00125700.png	2095.0	3	case_000
case_000_video_part_001/00125760.png	2096.0	3	case_000
case_000_video_part_001/00125820.png	2097.0	3	case_000
case_000_video_part_001/00125880.png	2098.0	3	case_000
case_000_video_part_001/00125940.png	2099.0	3	case_000
case_000_video_part_001/00126000.png	2100.0	3	case_000
case_000_video_part_001/00126060.png	2101.0	3	case_000
case_000_video_part_001/00126120.png	2102.0	3	case_000
case_000_video_part_001/00126180.png	2103.0	3	case_000
case_000_video_part_001/00126240.png	2104.0	3	case_000
case_000_video_part_001/00126300.png	2105.0	3	case_000
case_000_video_part_001/00126360.png	2106.0	3	case_000
case_000_video_part_001/00126420.png	2107.0	3	case_000
